date,chemical,bnf_code,ods_code,gss_code,name,items,quantity,actual_cost,total_list_size
2017-12-01,Apixaban,0208020Z0,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,1117,54883,48374.27,173263
2017-12-01,Apixaban,0208020Z0,00T,E38000016,NHS Greater Manchester ICB - 00T,1891,98028,86389.81,308482
2017-12-01,Apixaban,0208020Z0,00V,E38000024,NHS Greater Manchester ICB - 00V,1380,83891,73892.93,203502
2017-12-01,Apixaban,0208020Z0,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,1036,58832,51839.72,183056
2017-12-01,Apixaban,0208020Z0,00Y,E38000135,NHS Greater Manchester ICB - 00Y,1491,80673,71085.81,254188
2017-12-01,Apixaban,0208020Z0,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,1470,79179,69759.84,380970
2017-12-01,Apixaban,0208020Z0,01D,E38000080,NHS Greater Manchester ICB - 01D,1445,83337,73417.23,232676
2017-12-01,Apixaban,0208020Z0,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,1046,54734,48238.59,209010
2017-12-01,Apixaban,0208020Z0,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,1218,71554,63031.13,130960
2017-12-01,Apixaban,0208020Z0,01G,E38000143,NHS Greater Manchester ICB - 01G,1530,53511,47222.63,271500
2017-12-01,Apixaban,0208020Z0,01H,E38000215,NHS North East and North Cumbria ICB - 01H,1989,107448,94650.62,323911
2017-12-01,Apixaban,0208020Z0,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,1297,72784,64121.87,164581
2017-12-01,Apixaban,0208020Z0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,825,41100,36213.6,345841
2017-12-01,Apixaban,0208020Z0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,1016,57855,50965.04,154467
2017-12-01,Apixaban,0208020Z0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,1610,79753,70288.54,124903
2017-12-01,Apixaban,0208020Z0,01W,E38000174,NHS Greater Manchester ICB - 01W,2648,138650,122196.56,311246
2017-12-01,Apixaban,0208020Z0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,1959,114348,100753.92,197398
2017-12-01,Apixaban,0208020Z0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,848,48494,42729.94,214972
2017-12-01,Apixaban,0208020Z0,02A,E38000187,NHS Greater Manchester ICB - 02A,2162,91112,80357.76,241439
2017-12-01,Apixaban,0208020Z0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,1605,98098,86404.43,217813
2017-12-01,Apixaban,0208020Z0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,823,46944,41360.16,113787
2017-12-01,Apixaban,0208020Z0,02H,E38000205,NHS Greater Manchester ICB - 02H,1583,104302,91865.8,326931
2017-12-01,Apixaban,0208020Z0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,1348,65879,58052.15,177630
2017-12-01,Apixaban,0208020Z0,02P,E38000006,NHS South Yorkshire ICB - 02P,3320,129694,114386.94,259404
2017-12-01,Apixaban,0208020Z0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,1428,80145,70608.51,116989
2017-12-01,Apixaban,0208020Z0,02T,E38000025,NHS West Yorkshire ICB - 02T,1687,67768,59779.19,220299
2017-12-01,Apixaban,0208020Z0,02X,E38000044,NHS South Yorkshire ICB - 02X,2995,164651,145127.23,319727
2017-12-01,Apixaban,0208020Z0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,2438,127187,112033.73,303683
2017-12-01,Apixaban,0208020Z0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,2814,120129,105897.47,298297
2017-12-01,Apixaban,0208020Z0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,931,42285,37266.02,169466
2017-12-01,Apixaban,0208020Z0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1126,56632,49883.1,174114
2017-12-01,Apixaban,0208020Z0,03L,E38000141,NHS South Yorkshire ICB - 03L,2039,106925,94200.56,262609
2017-12-01,Apixaban,0208020Z0,03N,E38000146,NHS South Yorkshire ICB - 03N,3988,181370,159880.9,601305
2017-12-01,Apixaban,0208020Z0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,3035,166517,146673.17,356472
2017-12-01,Apixaban,0208020Z0,03R,E38000190,NHS West Yorkshire ICB - 03R,2175,119926,105648.46,372061
2017-12-01,Apixaban,0208020Z0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",1924,107319,94540.89,329804
2017-12-01,Apixaban,0208020Z0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1228,68178,60055.77,406918
2017-12-01,Apixaban,0208020Z0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",1720,92937,81870.79,391566
2017-12-01,Apixaban,0208020Z0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,663,39072,34422.07,132829
2017-12-01,Apixaban,0208020Z0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,1019,56724,49969.82,141440
2017-12-01,Apixaban,0208020Z0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,1873,107441,94641.14,218366
2017-12-01,Apixaban,0208020Z0,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,1746,81245,71629.06,212144
2017-12-01,Apixaban,0208020Z0,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,1128,66042,58173.62,148771
2017-12-01,Apixaban,0208020Z0,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,2195,123372,108687.35,290572
2017-12-01,Apixaban,0208020Z0,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,3042,156175,137579.35,952022
2017-12-01,Apixaban,0208020Z0,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,4713,211869,186743.87,596727
2017-12-01,Apixaban,0208020Z0,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,1884,105386,92826.89,406542
2017-12-01,Apixaban,0208020Z0,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,5221,259595,228876.32,643696
2017-12-01,Apixaban,0208020Z0,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,2756,133223,117373.91,390539
2017-12-01,Apixaban,0208020Z0,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,3681,196698,173270.5,351466
2017-12-01,Apixaban,0208020Z0,07G,E38000185,NHS Mid and South Essex ICB - 07G,1366,67069,59093.48,175460
2017-12-01,Apixaban,0208020Z0,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,1912,93931,82771.55,311686
2017-12-01,Apixaban,0208020Z0,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,1139,59353,52279.75,250183
2017-12-01,Apixaban,0208020Z0,09D,E38000021,NHS Sussex ICB - 09D,472,22580,19909.48,317378
2017-12-01,Apixaban,0208020Z0,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",6364,326227,287503.26,742221
2017-12-01,Apixaban,0208020Z0,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,1534,80640,71106.01,229582
2017-12-01,Apixaban,0208020Z0,11J,E38000045,NHS Dorset ICB - 11J,7103,428777,377675.89,800942
2017-12-01,Apixaban,0208020Z0,11M,E38000062,NHS Gloucestershire ICB - 11M,1698,76838,67742.1,645005
2017-12-01,Apixaban,0208020Z0,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,2746,141174,124361.79,574359
2017-12-01,Apixaban,0208020Z0,11X,E38000150,NHS Somerset ICB - 11X,3576,217829,191855.83,573251
2017-12-01,Apixaban,0208020Z0,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,3284,195599,172306.54,336161
2017-12-01,Apixaban,0208020Z0,13T,E38000212,NHS North East and North Cumbria ICB - 13T,2424,85787,75718.87,525989
2017-12-01,Apixaban,0208020Z0,14L,E38000217,NHS Greater Manchester ICB - 14L,2374,115072,101420.72,639188
2017-12-01,Apixaban,0208020Z0,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",2763,161304,142108.23,557434
2017-12-01,Apixaban,0208020Z0,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",2743,151496,133476.07,542605
2017-12-01,Apixaban,0208020Z0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",7060,310249,273634.7,1004211
2017-12-01,Apixaban,0208020Z0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,7586,472328,416109.96,1497358
2017-12-01,Apixaban,0208020Z0,15F,E38000225,NHS West Yorkshire ICB - 15F,2996,148691,131062.92,878668
2017-12-01,Apixaban,0208020Z0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,3792,236792,208595.52,1080397
2017-12-01,Apixaban,0208020Z0,15N,E38000230,NHS Devon ICB - 15N,4979,249275,219692.54,1223569
2017-12-01,Apixaban,0208020Z0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,3904,189631,167135.79,700759
2017-12-01,Apixaban,0208020Z0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,5129,272552,240158.37,791439
2017-12-01,Apixaban,0208020Z0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,4070,215896,190174.66,1051474
2017-12-01,Apixaban,0208020Z0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,5444,299984,264330.07,762726
2017-12-01,Apixaban,0208020Z0,36J,E38000232,NHS West Yorkshire ICB - 36J,1693,72221,63692.73,630699
2017-12-01,Apixaban,0208020Z0,36L,E38000245,NHS South West London ICB - 36L,5799,239148,210968.7,1658789
2017-12-01,Apixaban,0208020Z0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,2417,125323,110387.94,427079
2017-12-01,Apixaban,0208020Z0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,3739,208197,183439.06,1079461
2017-12-01,Apixaban,0208020Z0,70F,E38000248,NHS Sussex ICB - 70F,5290,313189,275934.58,886358
2017-12-01,Apixaban,0208020Z0,71E,E38000238,NHS Lincolnshire ICB - 71E,8605,372202,327976.6,787620
2017-12-01,Apixaban,0208020Z0,72Q,E38000244,NHS South East London ICB - 72Q,4969,249347,219856.47,1952647
2017-12-01,Apixaban,0208020Z0,78H,E38000262,NHS Northamptonshire ICB - 78H,3934,207886,183103.45,770767
2017-12-01,Apixaban,0208020Z0,84H,E38000234,NHS North East and North Cumbria ICB - 84H,4551,168560,148713.96,551936
2017-12-01,Apixaban,0208020Z0,91Q,E38000237,NHS Kent and Medway ICB - 91Q,9746,542020,477570.32,1878602
2017-12-01,Apixaban,0208020Z0,92A,E38000246,NHS Surrey Heartlands ICB - 92A,3216,192258,169407.79,1085556
2017-12-01,Apixaban,0208020Z0,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",9576,479771,422834.42,931351
2017-12-01,Apixaban,0208020Z0,93C,E38000240,NHS North Central London ICB - 93C,4566,221017,194870.35,1611865
2017-12-01,Apixaban,0208020Z0,97R,E38000235,NHS Sussex ICB - 97R,2908,164294,144749.35,554694
2017-12-01,Apixaban,0208020Z0,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,2780,148336,130707.06,531647
2017-12-01,Apixaban,0208020Z0,99C,E38000127,NHS North East and North Cumbria ICB - 99C,1519,56924,50228.91,218876
2017-12-01,Apixaban,0208020Z0,99E,E38000007,NHS Mid and South Essex ICB - 99E,1932,113774,100227,278167
2017-12-01,Apixaban,0208020Z0,99F,E38000030,NHS Mid and South Essex ICB - 99F,1393,83159,73261.68,184792
2017-12-01,Apixaban,0208020Z0,99G,E38000168,NHS Mid and South Essex ICB - 99G,1070,72418,63779.67,188183
2017-12-01,Apixaban,0208020Z0,A3A8R,E38000255,NHS North East London ICB - A3A8R,7848,320205,282469.74,2166214
2017-12-01,Apixaban,0208020Z0,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,1681,92165,81194.51,989209
2017-12-01,Apixaban,0208020Z0,D2P2L,E38000259,NHS Black Country ICB - D2P2L,3837,217002,191226.25,1264578
2017-12-01,Apixaban,0208020Z0,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,3652,212505,187260.19,782100
2017-12-01,Apixaban,0208020Z0,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,9713,611277,538536.26,1638850
2017-12-01,Apixaban,0208020Z0,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",5502,315305,277754.46,1003232
2017-12-01,Apixaban,0208020Z0,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",3123,183634,161777.66,494665
2017-12-01,Apixaban,0208020Z0,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,10480,428639,378292.4,2407802
2017-12-01,Apixaban,0208020Z0,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,2376,101596,89600.44,441631
2018-01-01,Apixaban,0208020Z0,00L,E38000130,NHS North East and North Cumbria ICB - 00L,2390,102887,90734.65,324860
2018-01-01,Apixaban,0208020Z0,00N,E38000163,NHS North East and North Cumbria ICB - 00N,1705,66241,58454.89,156910
2018-01-01,Apixaban,0208020Z0,00P,E38000176,NHS North East and North Cumbria ICB - 00P,2964,107276,94698.48,284157
2018-01-01,Apixaban,0208020Z0,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,572,33311,29353.18,174629
2018-01-01,Apixaban,0208020Z0,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,1106,54652,48179.1,173178
2018-01-01,Apixaban,0208020Z0,00T,E38000016,NHS Greater Manchester ICB - 00T,2001,109194,96243.35,308551
2018-01-01,Apixaban,0208020Z0,00V,E38000024,NHS Greater Manchester ICB - 00V,1488,91316,80451.61,203607
2018-01-01,Apixaban,0208020Z0,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,1072,60898,53673.41,183128
2018-01-01,Apixaban,0208020Z0,00Y,E38000135,NHS Greater Manchester ICB - 00Y,1415,77870,68628.66,254391
2018-01-01,Apixaban,0208020Z0,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,1539,82701,72879.64,381248
2018-01-01,Apixaban,0208020Z0,01D,E38000080,NHS Greater Manchester ICB - 01D,1493,87282,76909.33,232770
2018-01-01,Apixaban,0208020Z0,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,1084,54372,47934.97,209068
2018-01-01,Apixaban,0208020Z0,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,1269,74843,65946.37,131044
2018-01-01,Apixaban,0208020Z0,01G,E38000143,NHS Greater Manchester ICB - 01G,1624,55709,49178.05,271714
2018-01-01,Apixaban,0208020Z0,01H,E38000215,NHS North East and North Cumbria ICB - 01H,2046,109306,96315.95,323896
2018-01-01,Apixaban,0208020Z0,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,1328,73955,65170.81,164648
2018-01-01,Apixaban,0208020Z0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,883,45074,39726.98,345770
2018-01-01,Apixaban,0208020Z0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,1066,60222,53063.91,154662
2018-01-01,Apixaban,0208020Z0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,1656,82409,72645.94,124887
2018-01-01,Apixaban,0208020Z0,01W,E38000174,NHS Greater Manchester ICB - 01W,2659,136929,120713.94,311405
2018-01-01,Apixaban,0208020Z0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,2006,117266,103330.44,197425
2018-01-01,Apixaban,0208020Z0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,984,55929,49292.98,215135
2018-01-01,Apixaban,0208020Z0,02A,E38000187,NHS Greater Manchester ICB - 02A,2284,96511,85137.04,241541
2018-01-01,Apixaban,0208020Z0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,1639,99704,87839.3,217852
2018-01-01,Apixaban,0208020Z0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,872,48682,42901.72,113780
2018-01-01,Apixaban,0208020Z0,02H,E38000205,NHS Greater Manchester ICB - 02H,1626,106442,93774.8,327127
2018-01-01,Apixaban,0208020Z0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,1321,63491,55963.39,177627
2018-01-01,Apixaban,0208020Z0,02P,E38000006,NHS South Yorkshire ICB - 02P,3409,129071,113872.94,259566
2018-01-01,Apixaban,0208020Z0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,1496,83807,73853.51,117024
2018-01-01,Apixaban,0208020Z0,02T,E38000025,NHS West Yorkshire ICB - 02T,1726,69591,61401.6,220263
2018-01-01,Apixaban,0208020Z0,02X,E38000044,NHS South Yorkshire ICB - 02X,3042,165524,145852.2,319920
2018-01-01,Apixaban,0208020Z0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,2501,129858,114415.53,303763
2018-01-01,Apixaban,0208020Z0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,2781,120599,106331.24,298444
2018-01-01,Apixaban,0208020Z0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,934,42287,37278.37,169445
2018-01-01,Apixaban,0208020Z0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1245,60704,53485.46,174192
2018-01-01,Apixaban,0208020Z0,03L,E38000141,NHS South Yorkshire ICB - 03L,2096,111791,98505.6,262655
2018-01-01,Apixaban,0208020Z0,03N,E38000146,NHS South Yorkshire ICB - 03N,4122,186737,164656.42,600978
2018-01-01,Apixaban,0208020Z0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,3133,165886,146160.77,356461
2018-01-01,Apixaban,0208020Z0,03R,E38000190,NHS West Yorkshire ICB - 03R,2424,135615,119500.5,372350
2018-01-01,Apixaban,0208020Z0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",1923,105672,93113.2,329976
2018-01-01,Apixaban,0208020Z0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1335,72748,64101.77,407340
2018-01-01,Apixaban,0208020Z0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",1798,97393,85816.64,391801
2018-01-01,Apixaban,0208020Z0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,682,39372,34697.53,132887
2018-01-01,Apixaban,0208020Z0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,1144,62416,54998.91,141538
2018-01-01,Apixaban,0208020Z0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,1840,105588,93029.6,218221
2018-01-01,Apixaban,0208020Z0,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,1975,90237,79582.69,212119
2018-01-01,Apixaban,0208020Z0,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,1188,67429,59411.96,148798
2018-01-01,Apixaban,0208020Z0,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,2259,126308,111298.71,290741
2018-01-01,Apixaban,0208020Z0,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,3039,153495,135255.29,952955
2018-01-01,Apixaban,0208020Z0,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,5075,217636,191982.59,596835
2018-01-01,Apixaban,0208020Z0,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,1930,108637,95714.34,406730
2018-01-01,Apixaban,0208020Z0,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,5355,266717,235215.21,644043
2018-01-01,Apixaban,0208020Z0,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,2728,135054,119012.1,390618
2018-01-01,Apixaban,0208020Z0,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,3762,200825,176945.24,351514
2018-01-01,Apixaban,0208020Z0,07G,E38000185,NHS Mid and South Essex ICB - 07G,1360,66292,58425.5,175777
2018-01-01,Apixaban,0208020Z0,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,2019,100356,88453.63,311808
2018-01-01,Apixaban,0208020Z0,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,1205,62585,55140.33,250344
2018-01-01,Apixaban,0208020Z0,09D,E38000021,NHS Sussex ICB - 09D,523,24130,21282.59,317171
2018-01-01,Apixaban,0208020Z0,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",6858,340861,300467.04,742391
2018-01-01,Apixaban,0208020Z0,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,1571,83448,73597.52,230150
2018-01-01,Apixaban,0208020Z0,11J,E38000045,NHS Dorset ICB - 11J,7270,437234,385228.13,800734
2018-01-01,Apixaban,0208020Z0,11M,E38000062,NHS Gloucestershire ICB - 11M,1774,79905,70464.47,645176
2018-01-01,Apixaban,0208020Z0,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,2877,146967,129496.18,574449
2018-01-01,Apixaban,0208020Z0,11X,E38000150,NHS Somerset ICB - 11X,3660,223327,196750.84,573529
2018-01-01,Apixaban,0208020Z0,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,3424,204382,180083.75,336094
2018-01-01,Apixaban,0208020Z0,13T,E38000212,NHS North East and North Cumbria ICB - 13T,2688,92997,82108.7,525754
2018-01-01,Apixaban,0208020Z0,14L,E38000217,NHS Greater Manchester ICB - 14L,2419,117375,103475.12,639111
2018-01-01,Apixaban,0208020Z0,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",2945,171503,151134.04,557547
2018-01-01,Apixaban,0208020Z0,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",2838,158846,139982.28,542974
2018-01-01,Apixaban,0208020Z0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",7234,320373,282627.11,1004839
2018-01-01,Apixaban,0208020Z0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,7845,486814,428982.07,1505734
2018-01-01,Apixaban,0208020Z0,15F,E38000225,NHS West Yorkshire ICB - 15F,3162,158751,139961.31,878821
2018-01-01,Apixaban,0208020Z0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,4054,253036,222962.25,1080726
2018-01-01,Apixaban,0208020Z0,15N,E38000230,NHS Devon ICB - 15N,5165,257532,227029.69,1223646
2018-01-01,Apixaban,0208020Z0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,4193,205755,181389.83,700963
2018-01-01,Apixaban,0208020Z0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,5255,281691,248261.43,791531
2018-01-01,Apixaban,0208020Z0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,4198,219904,193755.45,1051908
2018-01-01,Apixaban,0208020Z0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,5532,304209,268101.88,763265
2018-01-01,Apixaban,0208020Z0,36J,E38000232,NHS West Yorkshire ICB - 36J,1796,76049,67086.83,631125
2018-01-01,Apixaban,0208020Z0,36L,E38000245,NHS South West London ICB - 36L,6204,251371,221823.6,1659570
2018-01-01,Apixaban,0208020Z0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,2411,126462,111416.3,427121
2018-01-01,Apixaban,0208020Z0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,3994,220174,194042.14,1079886
2018-01-01,Apixaban,0208020Z0,70F,E38000248,NHS Sussex ICB - 70F,5386,312824,275690.1,886588
2018-01-01,Apixaban,0208020Z0,71E,E38000238,NHS Lincolnshire ICB - 71E,8771,377893,333069.43,787998
2018-01-01,Apixaban,0208020Z0,72Q,E38000244,NHS South East London ICB - 72Q,5025,253696,223739.38,1953987
2018-01-01,Apixaban,0208020Z0,78H,E38000262,NHS Northamptonshire ICB - 78H,4092,217012,191183.89,771694
